iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
RUS,Europe,Russia,2020-07-20,776212.0,5901.0,6237.857,12408.0,85.0,140.857,5318.908,40.436,42.744,85.024,0.582,0.965,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197553.0,25449167.0,174.388,1.354,279059.0,1.912,0.022,44.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-07-21,782040.0,5828.0,6179.0,12561.0,153.0,137.714,5358.844,39.936,42.341,86.073,1.048,0.944,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255205.0,25704372.0,176.136,1.749,278532.0,1.909,0.022,45.1,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-07-22,787890.0,5850.0,6099.0,12726.0,165.0,139.0,5398.93,40.086,41.793,87.204,1.131,0.952,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296536.0,26000908.0,178.168,2.032,278199.0,1.906,0.022,45.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-07-23,793720.0,5830.0,6015.429,12873.0,147.0,136.143,5438.88,39.949,41.22,88.211,1.007,0.933,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299744.0,26300652.0,180.222,2.054,276583.0,1.895,0.022,46.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-07-24,799499.0,5779.0,5928.286,13026.0,153.0,131.429,5478.48,39.6,40.623,89.259,1.048,0.901,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309971.0,26610623.0,182.346,2.124,276242.0,1.893,0.021,46.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-07-25,805332.0,5833.0,5873.857,13172.0,146.0,134.857,5518.45,39.97,40.25,90.26,1.0,0.924,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291668.0,26902291.0,184.345,1.999,272936.0,1.87,0.022,46.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-07-26,811073.0,5741.0,5823.143,13249.0,77.0,132.286,5557.789,39.34,39.902,90.787,0.528,0.906,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239675.0,27141966.0,185.987,1.642,270050.0,1.85,0.022,46.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-07-27,816680.0,5607.0,5781.143,13334.0,85.0,132.286,5596.211,38.421,39.615,91.37,0.582,0.906,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185604.0,27327570.0,187.259,1.272,268343.0,1.839,0.022,46.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-07-28,822060.0,5380.0,5717.143,13483.0,149.0,131.714,5633.077,36.866,39.176,92.391,1.021,0.903,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242076.0,27569646.0,188.918,1.659,266468.0,1.826,0.021,46.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-07-29,827509.0,5449.0,5659.857,13650.0,167.0,132.0,5670.415,37.339,38.784,93.535,1.144,0.905,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288204.0,27857850.0,190.893,1.975,265277.0,1.818,0.021,46.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-07-30,832993.0,5484.0,5610.429,13778.0,128.0,129.286,5707.994,37.579,38.445,94.412,0.877,0.886,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303611.0,28161461.0,192.973,2.08,265830.0,1.822,0.021,47.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-07-31,838461.0,5468.0,5566.0,13939.0,161.0,130.429,5745.463,37.469,38.14,95.515,1.103,0.894,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316551.0,28478012.0,195.142,2.169,266770.0,1.828,0.021,47.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-01,843890.0,5429.0,5508.286,14034.0,95.0,123.143,5782.664,37.202,37.745,96.166,0.651,0.844,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315248.0,28793260.0,197.303,2.16,270138.0,1.851,0.02,49.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-02,849277.0,5387.0,5457.714,14104.0,70.0,122.143,5819.578,36.914,37.398,96.646,0.48,0.837,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236640.0,29029900.0,198.924,1.622,269705.0,1.848,0.02,49.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-03,854641.0,5364.0,5423.0,14183.0,79.0,121.286,5856.334,36.756,37.161,97.187,0.541,0.831,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171962.0,29201862.0,200.103,1.178,267756.0,1.835,0.02,49.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-04,859762.0,5121.0,5386.0,14327.0,144.0,120.571,5891.426,35.091,36.907,98.174,0.987,0.826,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232028.0,29433890.0,201.693,1.59,266321.0,1.825,0.02,49.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-05,864948.0,5186.0,5348.429,14465.0,138.0,116.429,5926.962,35.537,36.65,99.12,0.946,0.798,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283017.0,29716907.0,203.632,1.939,265580.0,1.82,0.02,49.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-06,870187.0,5239.0,5313.429,14579.0,114.0,114.429,5962.862,35.9,36.41,99.901,0.781,0.784,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321216.0,30038123.0,205.833,2.201,268095.0,1.837,0.02,50.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-07,875378.0,5191.0,5273.857,14698.0,119.0,108.429,5998.432,35.571,36.139,100.716,0.815,0.743,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303221.0,30341344.0,207.911,2.078,266190.0,1.824,0.02,50.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-08,880563.0,5185.0,5239.0,14827.0,129.0,113.286,6033.962,35.53,35.9,101.6,0.884,0.776,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298676.0,30640020.0,209.957,2.047,263823.0,1.808,0.02,50.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-09,885718.0,5155.0,5205.857,14903.0,76.0,114.143,6069.286,35.324,35.673,102.121,0.521,0.782,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246140.0,30886160.0,211.644,1.687,265180.0,1.817,0.02,50.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-10,890799.0,5081.0,5165.429,14973.0,70.0,112.857,6104.103,34.817,35.396,102.601,0.48,0.773,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177027.0,31063187.0,212.857,1.213,265904.0,1.822,0.019,51.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-11,895691.0,4892.0,5132.714,15103.0,130.0,110.857,6137.625,33.522,35.171,103.492,0.891,0.76,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244577.0,31307764.0,214.533,1.676,267696.0,1.834,0.019,52.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-12,900745.0,5054.0,5113.857,15231.0,128.0,109.429,6172.257,34.632,35.042,104.369,0.877,0.75,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290538.0,31598302.0,216.524,1.991,268771.0,1.842,0.019,52.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-13,905762.0,5017.0,5082.143,15353.0,122.0,110.571,6206.635,34.378,34.825,105.205,0.836,0.758,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304753.0,31903055.0,218.612,2.088,266419.0,1.826,0.019,52.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-14,910778.0,5016.0,5057.143,15467.0,114.0,109.857,6241.007,34.372,34.654,105.986,0.781,0.753,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318491.0,32221546.0,220.795,2.182,268600.0,1.841,0.019,53.1,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-15,915808.0,5030.0,5035.0,15585.0,118.0,108.286,6275.475,34.468,34.502,106.795,0.809,0.742,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312272.0,32533818.0,222.934,2.14,270543.0,1.854,0.019,53.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-16,920719.0,4911.0,5000.143,15653.0,68.0,107.143,6309.127,33.652,34.263,107.26,0.466,0.734,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250660.0,32784478.0,224.652,1.718,271188.0,1.858,0.018,54.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-17,925558.0,4839.0,4965.571,15707.0,54.0,104.857,6342.285,33.159,34.026,107.631,0.37,0.719,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184281.0,32968759.0,225.915,1.263,272225.0,1.865,0.018,54.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-18,930276.0,4718.0,4940.714,15836.0,129.0,104.714,6374.615,32.33,33.856,108.514,0.884,0.718,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248709.0,33217468.0,227.619,1.704,272815.0,1.869,0.018,55.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-19,935066.0,4790.0,4903.0,15951.0,115.0,102.857,6407.438,32.823,33.597,109.302,0.788,0.705,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291805.0,33509273.0,229.619,2.0,272996.0,1.871,0.018,55.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-20,939833.0,4767.0,4867.286,16058.0,107.0,100.714,6440.103,32.665,33.353,110.036,0.733,0.69,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304832.0,33814105.0,231.707,2.089,273007.0,1.871,0.018,56.1,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.06,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-21,944671.0,4838.0,4841.857,16148.0,90.0,97.286,6473.255,33.152,33.178,110.652,0.617,0.667,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272755.0,1.869,0.018,56.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-22,949531.0,4860.0,4817.571,16268.0,120.0,97.571,6506.558,33.303,33.012,111.475,0.822,0.669,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34447560.0,236.048,0.0,273392.0,1.873,0.018,56.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-23,954328.0,4797.0,4801.286,16341.0,73.0,98.286,6539.429,32.871,32.9,111.975,0.5,0.673,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247846.0,34695406.0,237.746,1.698,272990.0,1.871,0.018,56.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-24,959016.0,4688.0,4779.714,16406.0,65.0,99.857,6571.553,32.124,32.752,112.42,0.445,0.684,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187814.0,34883220.0,239.033,1.287,273494.0,1.874,0.017,57.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-25,963655.0,4639.0,4768.429,16524.0,118.0,98.286,6603.341,31.788,32.675,113.229,0.809,0.673,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245441.0,35128661.0,240.715,1.682,273028.0,1.871,0.017,57.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-26,968297.0,4642.0,4747.286,16638.0,114.0,98.143,6635.15,31.809,32.53,114.01,0.781,0.673,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295122.0,35423783.0,242.738,2.022,273501.0,1.874,0.017,57.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-27,972972.0,4675.0,4734.143,16758.0,120.0,100.0,6667.185,32.035,32.44,114.832,0.822,0.685,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327964.0,35751747.0,244.985,2.247,276806.0,1.897,0.017,58.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-28,977730.0,4758.0,4722.714,16866.0,108.0,102.571,6699.788,32.604,32.362,115.572,0.74,0.703,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334435.0,36086182.0,247.277,2.292,279336.0,1.914,0.017,59.1,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-29,982573.0,4843.0,4720.286,16977.0,111.0,101.286,6732.975,33.186,32.345,116.333,0.761,0.694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340668.0,36426850.0,249.611,2.334,282756.0,1.938,0.017,59.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-30,987470.0,4897.0,4734.571,17045.0,68.0,100.571,6766.531,33.556,32.443,116.799,0.466,0.689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269532.0,36696382.0,251.458,1.847,285854.0,1.959,0.017,60.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-08-31,992402.0,4932.0,4769.429,17128.0,83.0,103.143,6800.327,33.796,32.682,117.368,0.569,0.707,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204833.0,36901215.0,252.862,1.404,288285.0,1.975,0.017,60.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-09-01,997072.0,4670.0,4773.857,17250.0,122.0,103.714,6832.327,32.001,32.712,118.204,0.836,0.711,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275612.0,37176827.0,254.75,1.889,292595.0,2.005,0.016,61.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.89,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-09-02,1001965.0,4893.0,4809.714,17365.0,115.0,103.857,6865.856,33.529,32.958,118.992,0.788,0.712,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307319.0,37484146.0,256.856,2.106,294338.0,2.017,0.016,61.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.89,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
RUS,Europe,Russia,2020-09-03,1006923.0,4958.0,4850.143,17479.0,114.0,103.0,6899.83,33.974,33.235,119.773,0.781,0.706,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334220.0,37818366.0,259.146,2.29,295231.0,2.023,0.016,60.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.89,145934460.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,0.0,8.05,72.58,0.816
